Symbol;Name;ListedDt;LastDt;Status
BPYU;Brookfield Property Reit;2018-08-28T00:00:00;2021-07-26T00:00:00;Delisted
BRCM;Broadcom;2005-01-01T00:00:00;2016-01-29T00:00:00;Delisted
BREW;;2007-05-16T00:00:00;2020-09-29T00:00:00;Delisted
BRKS;Brooks Automation;2007-01-03T00:00:00;2021-11-30T00:00:00;Delisted
BSTC;;2007-05-16T00:00:00;2020-12-01T00:00:00;Delisted
BWC;Bwx Technologies;2005-11-01T00:00:00;2015-06-30T00:00:00;Delisted
BXG;Bluegreen Vacations Corp;2017-11-17T00:00:00;2021-05-05T00:00:00;Delisted
BXLT;;2015-06-15T00:00:00;2016-06-02T00:00:00;Delisted
BXS;Bancorpsouth Bank;2017-11-07T00:00:00;2021-10-28T00:00:00;Delisted
CA;Ca Technologies;2005-01-01T00:00:00;2018-11-02T00:00:00;Delisted
CAI;Cai International;2007-05-16T00:00:00;2021-11-22T00:00:00;Delisted
CAM;Cameron International Corporati;2005-01-01T00:00:00;2016-04-01T00:00:00;Delisted
CATB;Catabasis Pharmaceuticals;2015-06-25T00:00:00;2021-09-07T00:00:00;Delisted
CATM;Cardtronics;2007-12-11T00:00:00;2021-06-18T00:00:00;Delisted
CBB;Cincinnati Bell;2012-12-20T00:00:00;2021-09-03T00:00:00;Delisted
CBE;Cooper Industries Plc;2005-01-01T00:00:00;2012-11-30T00:00:00;Delisted
CBG;Cbre Inc Cla;2005-01-01T00:00:00;2018-03-19T00:00:00;Delisted
CBMG;Cellular Biomedicine In;2007-06-04T00:00:00;2021-02-19T00:00:00;Delisted
CBRGU;Chain Bridge I Units;2021-11-10T00:00:00;2022-06-30T00:00:00;Delisted
CCC;Clarivate Plc;2018-10-29T00:00:00;2021-01-29T00:00:00;Delisted
CCE;Coca-Cola Enterprises Com;2005-01-01T00:00:00;2018-11-06T00:00:00;Delisted
CCIV;Churchill Capital Iv;2020-09-18T00:00:00;2021-07-23T00:00:00;Delisted
CEG;Constellation Energy Inc;2005-01-01T00:00:00;2012-03-12T00:00:00;Delisted
CELG;Celgene;2005-01-01T00:00:00;2019-11-20T00:00:00;Delisted
CERC;Cerecor;2015-11-13T00:00:00;2021-08-24T00:00:00;Delisted
CERN;Cerner;2005-01-03T00:00:00;2022-06-07T00:00:00;Delisted
CETV;;2007-05-02T00:00:00;2020-10-12T00:00:00;Delisted
CFN;Carefusion Common S;2009-09-01T00:00:00;2015-03-16T00:00:00;Delisted
CFX;Colfax Corporation;2008-05-08T00:00:00;2022-04-04T00:00:00;Delisted
CHMA;Chiasma;2015-07-16T00:00:00;2021-08-05T00:00:00;Delisted
CHNGU;Change Healthcare Tangible Equity Units;2019-06-27T00:00:00;2022-06-29T00:00:00;Delisted
CHUBK;Commercehub;2016-07-22T00:00:00;2018-05-18T00:00:00;Delisted
CHU;China Unicom;2007-04-26T00:00:00;2021-01-08T00:00:00;Delisted
CIN;Cinergy;2005-01-03T00:00:00;2006-03-31T00:00:00;Delisted
CIT;Cit Inc;2009-12-10T00:00:00;2022-01-03T00:00:00;Delisted
CKH;Seacor;2007-04-26T00:00:00;2021-04-15T00:00:00;Delisted
CLCT;Collectors Universe;2007-05-16T00:00:00;2021-02-05T00:00:00;Delisted
CLDR;Cloudera;2017-04-28T00:00:00;2021-10-07T00:00:00;Delisted
CLGX;Corelogic;2010-06-02T00:00:00;2021-06-03T00:00:00;Delisted
CLI;Mack-Cali Realty;2007-04-27T00:00:00;2021-12-09T00:00:00;Delisted
CLNC;Colony Credit Real Estate;2018-02-01T00:00:00;2021-05-14T00:00:00;Delisted
CLNY;Colony Capital;2017-01-11T00:00:00;2021-05-14T00:00:00;Delisted
CLOEU;Clover Leaf Capital Unit;2021-07-20T00:00:00;2022-06-13T00:00:00;Delisted
CMCSK;Comcast Corporation;2005-01-01T00:00:00;2015-12-11T00:00:00;Delisted
CMD;Cantel Medical Corp;2007-05-08T00:00:00;2021-06-01T00:00:00;Delisted
CMO;Capstead Mortgage;2007-05-07T00:00:00;2021-10-18T00:00:00;Delisted
CMPI;Checkmate Pharmaceuticals;2020-08-07T00:00:00;2022-05-27T00:00:00;Delisted
CMVT;Comverse Technology;2004-01-02T00:00:00;2013-02-04T00:00:00;Delisted
CMX;Caremark Rx;2005-01-03T00:00:00;2007-03-21T00:00:00;Delisted
CNBKA;Century Bancorp;2007-05-16T00:00:00;2021-11-12T00:00:00;Delisted
CNST;Constellation Pharmaceuticals;2018-07-19T00:00:00;2021-07-14T00:00:00;Delisted
COG;Cabot Oil & Gas;2004-01-02T00:00:00;2021-10-01T00:00:00;Delisted
COH;Coach;2005-01-01T00:00:00;2017-10-30T00:00:00;Delisted
COHR;Coherent;2007-04-27T00:00:00;2022-06-30T00:00:00;Delisted
COL;Rockwell Collins Common S;2005-01-01T00:00:00;2018-11-26T00:00:00;Delisted
CONE;Cyrusone;2013-01-18T00:00:00;2022-03-24T00:00:00;Delisted
COR;Coresite Realty Corporation;2007-05-02T00:00:00;2021-12-27T00:00:00;Delisted
CORE;Core Mark Holding Co;2017-01-26T00:00:00;2021-09-01T00:00:00;Delisted
COV;Covidien Plc. Ordinary Shares;2007-07-02T00:00:00;2015-01-26T00:00:00;Delisted
CPGX;;2015-06-17T00:00:00;2016-06-30T00:00:00;Delisted
CPL;Carolina Power & Light;2005-01-01T00:00:00;2020-01-27T00:00:00;Delisted
CPLG;Corepoint Lodging;2018-05-31T00:00:00;2022-03-02T00:00:00;Delisted
CPN;Calpine;2008-02-07T00:00:00;2018-03-08T00:00:00;Delisted
CREE;Cree;2007-01-03T00:00:00;2021-10-01T00:00:00;Delisted
CRY;Cryolife;2007-05-10T00:00:00;2022-01-21T00:00:00;Delisted
CSC;Computer Sciences C;2005-01-01T00:00:00;2017-03-31T00:00:00;Delisted
CSOD;Cornerstone Ondemand;2011-03-17T00:00:00;2021-10-14T00:00:00;Delisted
CSPR;Casper;2020-02-06T00:00:00;2022-01-24T00:00:00;Delisted
CSRA;;2015-11-16T00:00:00;2018-04-03T00:00:00;Delisted
CTB;Cooper Tire & Rubber Co.;2005-01-03T00:00:00;2021-06-04T00:00:00;Delisted
CTL;Centurylink Inc;2004-01-02T00:00:00;2020-09-17T00:00:00;Delisted
CTRP;Ctrip.com International Ltd.;2005-01-01T00:00:00;2019-11-04T00:00:00;Delisted
CTRX;Catamaran Corporation;2006-06-23T00:00:00;2015-07-23T00:00:00;Delisted
CTX;Centex Corp;2007-04-30T00:00:00;2018-08-31T00:00:00;Delisted
CUB;Cubic;2007-05-08T00:00:00;2021-05-24T00:00:00;Delisted
CU;Cuc International;2005-01-01T00:00:00;2015-12-18T00:00:00;Delisted
CVA;Covanta Holding;2007-05-02T00:00:00;2021-11-29T00:00:00;Delisted
CVC;Cablevision Systems Corporation;2005-01-01T00:00:00;2016-06-20T00:00:00;Delisted
CVG;Convergys Common St;2005-01-01T00:00:00;2018-10-04T00:00:00;Delisted
CVH;Coventry Health Care Comm;2005-01-01T00:00:00;2013-05-06T00:00:00;Delisted
CXO;Concho Resources;2007-08-03T00:00:00;2021-01-15T00:00:00;Delisted
CXP;Columbia Property Trust;2007-05-16T00:00:00;2021-12-07T00:00:00;Delisted
CZZ;Cosan Limited;2007-08-16T00:00:00;2021-03-05T00:00:00;Delisted
DCUE;Dominion Energy 2019 Series A Corporate Units;2019-06-19T00:00:00;2022-05-31T00:00:00;Delisted
DDR;Ddr;2005-01-01T00:00:00;2018-10-11T00:00:00;Delisted
DEH;D8 Holdings;2020-09-04T00:00:00;2021-09-16T00:00:00;Delisted
DF;Dean Foods Company;2005-01-01T00:00:00;2019-11-11T00:00:00;Delisted
DIDI;Xiaoju Kuaizhi;2021-06-30T00:00:00;2022-06-10T00:00:00;Delisted
DISCA;Discovery Class A;2007-05-02T00:00:00;2022-04-08T00:00:00;Delisted
DISCB;Discovery, Series B;2007-05-16T00:00:00;2022-04-08T00:00:00;Delisted
DISCK;Discovery Class C;2008-09-18T00:00:00;2022-04-08T00:00:00;Delisted
DLPH;Delphi Technologies Plc;2017-11-15T00:00:00;2020-10-01T00:00:00;Delisted
DMYQ;Dmy Technology , Iv;2021-04-26T00:00:00;2021-12-07T00:00:00;Delisted
DNK;Phoenix Tree Holdings;2020-01-17T00:00:00;2021-03-15T00:00:00;Delisted
DNKN;Dunkin' Brands;2011-07-27T00:00:00;2020-12-14T00:00:00;Delisted
DNR;Denbury Resources;2005-01-03T00:00:00;2020-07-29T00:00:00;Delisted
DO;Diamond Offshore Drilling;2005-01-03T00:00:00;2020-04-24T00:00:00;Delisted
DPH;Delphi;2005-01-03T00:00:00;2005-10-10T00:00:00;Delisted
DPS;Dr Pepper Snapple Inc Dr;2008-05-07T00:00:00;2018-07-09T00:00:00;Delisted
DRNA;Dicerna Pharmaceuticals;2014-01-30T00:00:00;2021-12-27T00:00:00;Delisted
DSPG;Dsp;2007-05-02T00:00:00;2021-12-02T00:00:00;Delisted
DSSI;Diamond S Shipping;2019-03-28T00:00:00;2021-07-15T00:00:00;Delisted
DV;Devry;2005-01-01T00:00:00;2017-05-23T00:00:00;Delisted
DWDP;Dowdupont;2007-04-27T00:00:00;2019-05-31T00:00:00;Delisted
DYN;;2012-10-03T00:00:00;2018-04-06T00:00:00;Delisted
DYNS;Dynamics Special Purpose;2021-05-26T00:00:00;2022-06-08T00:00:00;Delisted
EBSB;Meridian Bancorp Common;2008-01-23T00:00:00;2021-11-12T00:00:00;Delisted
ECHO;Echo Global Logistics;2009-10-02T00:00:00;2021-11-22T00:00:00;Delisted
ECOL;Us Ecology;2011-04-19T00:00:00;2022-04-29T00:00:00;Delisted
EDS;Exceed Company Ltd.;2007-04-30T00:00:00;2015-04-29T00:00:00;Delisted
EE;El Paso Electric Company;2007-01-03T00:00:00;2020-07-29T00:00:00;Delisted
EGOV;Nic;2007-04-30T00:00:00;2021-04-20T00:00:00;Delisted
EIDX;Eidos Therapeutics;2018-06-20T00:00:00;2021-01-25T00:00:00;Delisted
EIGI;Endurance International;2013-10-25T00:00:00;2021-02-10T00:00:00;Delisted
ELMS;Electric Last Mile Solutions, Class A;2020-09-21T00:00:00;2022-06-22T00:00:00;Delisted
EMC;Emc;2005-01-01T00:00:00;2016-09-06T00:00:00;Delisted
ENBL;Enable Midstream Partners Lp;2014-04-11T00:00:00;2021-12-02T00:00:00;Delisted
ENFA;890 5Th Avenue Partners;2021-03-05T00:00:00;2021-12-03T00:00:00;Delisted
ENIA;Enel Americas S.A.;2007-05-01T00:00:00;2022-06-17T00:00:00;Delisted
EOP;Equity Office Properties Trust;2005-01-03T00:00:00;2007-02-09T00:00:00;Delisted
EPAY;Bottomline Technologies;2007-05-09T00:00:00;2022-05-12T00:00:00;Delisted
EP;El Paso Common Stoc;2005-01-01T00:00:00;2012-05-24T00:00:00;Delisted
EQM;Eqm Midstream Partners Lp;2012-06-27T00:00:00;2020-06-16T00:00:00;Delisted
ERI;Eldorado Resorts;2014-11-03T00:00:00;2020-07-20T00:00:00;Delisted
ESRX;Express Scripts Holding Company;2005-01-01T00:00:00;2018-12-20T00:00:00;Delisted
ESV;Ensco Plc American Depositary S;2005-01-01T00:00:00;2019-07-30T00:00:00;Delisted
ESXB;Community Bankers Trust Corpor;2007-05-16T00:00:00;2021-12-03T00:00:00;Delisted
ETFC;E*Trade;2007-05-16T00:00:00;2020-10-01T00:00:00;Delisted
ETH;Ethan Allen Interiors;2007-04-26T00:00:00;2021-08-13T00:00:00;Delisted
ETM;Entercom Communications;2007-04-27T00:00:00;2021-02-26T00:00:00;Delisted
EV;Eaton Vance;2007-01-03T00:00:00;2021-02-26T00:00:00;Delisted
EVHC;;2013-08-14T00:00:00;2018-10-10T00:00:00;Delisted
FBM;Foundation Building Materials;2017-02-10T00:00:00;2021-01-28T00:00:00;Delisted
FCAU;Fiat Chrysler Automobiles N.V.;2015-03-05T00:00:00;2021-01-05T00:00:00;Delisted
FCBP;First Choice Bancorp;2007-05-02T00:00:00;2021-07-21T00:00:00;Delisted
FCCY;1St Constitution;2007-05-16T00:00:00;2022-01-06T00:00:00;Delisted
FDC;First Data Corp;2005-01-01T00:00:00;2019-07-26T00:00:00;Delisted
FDO;Family Dollar Stores Comm;2005-01-01T00:00:00;2015-07-06T00:00:00;Delisted
FEXDU;Fintech Ecosystem Development Units;2021-10-19T00:00:00;2022-06-30T00:00:00;Delisted
FEYE;Fireeye;2013-09-20T00:00:00;2021-10-04T00:00:00;Delisted
FFG;Fbl Financial;2007-05-10T00:00:00;2021-05-25T00:00:00;Delisted
FI;Franks International;2013-08-09T00:00:00;2021-10-01T00:00:00;Delisted
FII;Federated Investors;2005-01-01T00:00:00;2020-01-31T00:00:00;Delisted
FIT;;2015-06-18T00:00:00;2021-01-13T00:00:00;Delisted
FLDM;Fluidigm;2011-02-10T00:00:00;2022-04-05T00:00:00;Delisted
FLIR;Flir Systems;2005-01-03T00:00:00;2021-05-13T00:00:00;Delisted
FLMN;Falcon Minerals;2017-09-08T00:00:00;2022-06-03T00:00:00;Delisted
FLOW;Spx Flow;2015-09-28T00:00:00;2022-04-04T00:00:00;Delisted
FLXN;Flexion Therapeutics Com;2014-02-12T00:00:00;2021-11-18T00:00:00;Delisted
FMBI;First Midwest Bancorp;2007-05-04T00:00:00;2022-02-15T00:00:00;Delisted
FOE;Ferro;2007-05-03T00:00:00;2022-04-21T00:00:00;Delisted
FPRX;Five Prime Therapeutics;2013-09-18T00:00:00;2021-04-15T00:00:00;Delisted
FRTA;Forterra;2016-10-20T00:00:00;2022-03-17T00:00:00;Delisted
FRX;Forest Laboratories Class;2005-01-01T00:00:00;2021-04-01T00:00:00;Delisted
FSB;;2015-03-26T00:00:00;2020-08-14T00:00:00;Delisted
FSCT;;2017-10-27T00:00:00;2020-08-14T00:00:00;Delisted
FSH;Fisher Scientific Int'l;2005-01-03T00:00:00;2006-11-09T00:00:00;Delisted
FTR;Frontier Communications Corporation;2008-07-31T00:00:00;2020-04-23T00:00:00;Delisted
FVE;Five Star Quality Care;2007-05-03T00:00:00;2022-01-27T00:00:00;Delisted
FWLT;Foster Wheeler Ag;2005-06-03T00:00:00;2014-12-03T00:00:00;Delisted
GAMCU;Golden Arrow Merger Unit;2021-03-17T00:00:00;2022-06-28T00:00:00;Delisted
GAS;Agl Resources Common Stoc;2005-01-01T00:00:00;2016-06-30T00:00:00;Delisted
GCAP;;2010-12-15T00:00:00;2020-07-30T00:00:00;Delisted
GDI;Gardner Denver;2017-05-12T00:00:00;2020-02-28T00:00:00;Delisted
GDP;Goodrich Petroleum Corp;2017-04-11T00:00:00;2021-12-22T00:00:00;Delisted
GDT;Guidant;2005-01-03T00:00:00;2006-04-21T00:00:00;Delisted
GDW;Golden West Financial;2005-01-03T00:00:00;2006-09-29T00:00:00;Delisted
GFN;General Finance;2007-05-17T00:00:00;2021-05-25T00:00:00;Delisted
GGMCW;Glenfarne Merger Warrant;2021-05-18T00:00:00;2022-06-15T00:00:00;Delisted
GGP;General Growth Properties;2005-01-01T00:00:00;2018-08-27T00:00:00;Delisted
GGPI;Gores Guggenheim;2021-05-18T00:00:00;2022-06-23T00:00:00;Delisted
GLBLU;Cartesian Growth Unit;2021-02-24T00:00:00;2022-06-28T00:00:00;Delisted
GLIBA;Gci Liberty;2018-03-12T00:00:00;2020-12-18T00:00:00;Delisted
GLK;Great Lakes Chemical;2006-06-01T00:00:00;2008-02-15T00:00:00;Delisted
GLUU;Glu Mobile;2007-05-16T00:00:00;2021-04-28T00:00:00;Delisted
GMCR;Keurig Green Mountain;2005-01-01T00:00:00;2016-03-02T00:00:00;Delisted
GNCMA;Gci Liberty;2005-01-01T00:00:00;2018-03-08T00:00:00;Delisted
GNMK;Genmark Diagnostics;2010-05-28T00:00:00;2021-04-21T00:00:00;Delisted
GNOG;Golden Nugget Online Gaming, Class A;2020-12-15T00:00:00;2022-05-04T00:00:00;Delisted
GPX;Gp Strategies;2007-05-16T00:00:00;2021-10-14T00:00:00;Delisted
GRA;W.R. Grace & Co.;2005-01-03T00:00:00;2021-09-21T00:00:00;Delisted
GR;Goodrich Corporation;2005-01-01T00:00:00;2012-07-26T00:00:00;Delisted
GRUB;Grubhub;2014-04-04T00:00:00;2022-03-11T00:00:00;Delisted
GSB;;2007-07-19T00:00:00;2020-08-27T00:00:00;Delisted
GSKY;Greensky;2018-05-24T00:00:00;2022-03-29T00:00:00;Delisted
GSX;Gsx Techedu;2019-06-06T00:00:00;2021-04-12T00:00:00;Delisted
GTS;Triple-S Management;2007-12-07T00:00:00;2022-01-31T00:00:00;Delisted
GTT;Gtt Communications;2013-06-17T00:00:00;2021-07-02T00:00:00;Delisted
GTW;Gateway;2005-01-03T00:00:00;2007-10-16T00:00:00;Delisted
GWB;Great Western Bancorp;2014-10-15T00:00:00;2022-01-31T00:00:00;Delisted
GWGH;Gwg;2014-09-25T00:00:00;2022-04-28T00:00:00;Delisted
GWPH;Gw Pharmaceuticals Plc;2013-05-01T00:00:00;2021-05-04T00:00:00;Delisted
HAR;Harman International Industries;2005-01-01T00:00:00;2017-03-10T00:00:00;Delisted
HBHC;Hancock Holding;2005-01-01T00:00:00;2018-05-24T00:00:00;Delisted
HBMD;Howard Bancorp Md;2007-05-23T00:00:00;2022-01-21T00:00:00;Delisted
HCBK;Hudson City Bancorp;2005-01-01T00:00:00;2015-10-30T00:00:00;Delisted
HCHC;Hc2;2011-06-23T00:00:00;2021-09-17T00:00:00;Delisted
HCN;Health Care Reit Common S;2005-01-01T00:00:00;2018-02-27T00:00:00;Delisted
HCP;Hcp;2005-01-01T00:00:00;2019-11-04T00:00:00;Delisted
HCR;Hi-Crush;2019-06-03T00:00:00;2020-07-10T00:00:00;Delisted
HDS;Hd Supply Holdings;2007-06-14T00:00:00;2020-12-23T00:00:00;Delisted
HFC;Hollyfrontier Corp;2007-04-27T00:00:00;2022-03-11T00:00:00;Delisted
HGH;Hartford Financial Services;2012-04-25T00:00:00;2022-04-18T00:00:00;Delisted
HLS;Hls Therapeutics;2006-11-01T00:00:00;2017-12-29T00:00:00;Delisted
HMA;Health Management Associates;2005-01-03T00:00:00;2014-01-24T00:00:00;Delisted
HMHC;Houghton Mifflin Harcourt Comp;2013-11-14T00:00:00;2022-04-06T00:00:00;Delisted
HMSY;Hms Holdings;2007-01-03T00:00:00;2021-03-31T00:00:00;Delisted
HMT;Host Marriott Corp;2005-01-01T00:00:00;2006-04-17T00:00:00;Delisted
HNZ;H.J. Heinz Company;2005-01-01T00:00:00;2013-06-07T00:00:00;Delisted
HOME;At Home;2007-06-04T00:00:00;2021-07-22T00:00:00;Delisted
HOT;Starwood Hotels & Resorts World;2005-01-01T00:00:00;2016-09-22T00:00:00;Delisted
HRC;Hill-Rom;2008-04-01T00:00:00;2021-12-10T00:00:00;Delisted
HRS;Harris Corporation;2005-01-01T00:00:00;2019-06-28T00:00:00;Delisted
HSH;Hillshire Brands Company;2012-06-12T00:00:00;2014-08-28T00:00:00;Delisted
HSP;Hospira Inc;2005-01-01T00:00:00;2015-09-02T00:00:00;Delisted
HTZ;;2016-06-20T00:00:00;2020-10-29T00:00:00;Delisted
HUD;;2018-02-01T00:00:00;2020-11-30T00:00:00;Delisted
IBKC;Iberiabank Corporation;2007-01-03T00:00:00;2020-07-01T00:00:00;Delisted
ICBK;County Bancorp;2015-01-16T00:00:00;2021-12-03T00:00:00;Delisted
IHC;Independence Holding;2007-05-16T00:00:00;2022-02-15T00:00:00;Delisted
IIN;Intricon;2007-05-16T00:00:00;2022-05-24T00:00:00;Delisted
IMMU;Immunomedics;2007-01-03T00:00:00;2020-10-22T00:00:00;Delisted
IMS;Ims Health Holdings;2007-05-16T00:00:00;2016-09-30T00:00:00;Delisted
INFO;Ihs Markit Ltd.;2014-06-19T00:00:00;2022-02-25T00:00:00;Delisted
INOV;Inovalon Holdings;2015-02-12T00:00:00;2021-11-23T00:00:00;Delisted
INS;Intelligent Systems;2007-05-18T00:00:00;2021-12-28T00:00:00;Delisted
IPHI;Inphi Corporation;2010-11-11T00:00:00;2021-04-20T00:00:00;Delisted
IRCP;Irsa Propiedades Comerciales S.A. American Depositary Shares;2007-05-16T00:00:00;2022-05-27T00:00:00;Delisted
ISBC;Investors Bancorp;2007-01-03T00:00:00;2022-04-06T00:00:00;Delisted
JCAP;;2015-03-27T00:00:00;2020-11-05T00:00:00;Delisted
JCOM;J2 Global;2007-01-03T00:00:00;2021-10-07T00:00:00;Delisted
JCP;J.C. Penney Company Holding Company;2005-01-03T00:00:00;2020-05-18T00:00:00;Delisted
JEC;Jacobs Engineering;2005-01-01T00:00:00;2019-12-09T00:00:00;Delisted
JNS;Janus Capital Cmn S;2005-01-01T00:00:00;2017-05-26T00:00:00;Delisted
JNY;Jones;2005-01-01T00:00:00;2014-04-08T00:00:00;Delisted
JOBS;51Job American Depositary Shares;2007-04-18T00:00:00;2022-05-06T00:00:00;Delisted
JOY;Joy Global;2007-04-30T00:00:00;2017-04-05T00:00:00;Delisted
JOYG;;2005-01-01T00:00:00;2011-12-05T00:00:00;Delisted
JP;Jefferson-Pilot;2015-07-16T00:00:00;2022-06-24T00:00:00;Delisted
JW.A;John Wiley & Sons;2007-05-01T00:00:00;2022-03-31T00:00:00;Delisted
KATE;Kate Spade & Co;2007-04-30T00:00:00;2017-07-11T00:00:00;Delisted
KDMN;Kadmon;2016-07-27T00:00:00;2021-11-08T00:00:00;Delisted
KFT;Kraft Foods;2005-01-01T00:00:00;2012-10-01T00:00:00;Delisted
KIN;Kindred Biosciences Comm;2013-12-12T00:00:00;2021-08-27T00:00:00;Delisted
KL;Kirkland Lake Gold Ltd.;2017-08-16T00:00:00;2022-02-08T00:00:00;Delisted
KMG;Kerr-Mcgee;2007-05-16T00:00:00;2018-11-14T00:00:00;Delisted
KNL;Knoll;2007-05-04T00:00:00;2021-07-19T00:00:00;Delisted
KOR;Corvus Gold Common Shares;2010-09-02T00:00:00;2022-01-18T00:00:00;Delisted
KORS;Michael Kors Holdings O;2011-12-15T00:00:00;2018-12-31T00:00:00;Delisted
KRA;Kraton Corp;2009-12-17T00:00:00;2022-03-14T00:00:00;Delisted
KRB;Mbna;2005-01-03T00:00:00;2005-12-30T00:00:00;Delisted
KRFT;Kraft Foods;2012-09-17T00:00:00;2015-07-02T00:00:00;Delisted
KRI;Knight-Ridder;2005-01-03T00:00:00;2006-06-27T00:00:00;Delisted
KSICW;Kadem Sustainable Impact Warrant;2021-05-17T00:00:00;2022-06-30T00:00:00;Delisted
KSU;Kansas City Southern;2005-01-03T00:00:00;2021-12-13T00:00:00;Delisted
LAWS;Lawson Products;2007-05-16T00:00:00;2022-05-06T00:00:00;Delisted
LB;L Brands;2007-04-27T00:00:00;2021-08-02T00:00:00;Delisted
LBPSW;4D Pharma Plc Warrant;2021-03-23T00:00:00;2022-06-28T00:00:00;Delisted
LDL;Lydall;2007-05-11T00:00:00;2021-09-30T00:00:00;Delisted
LEH;Lehman Brothers;2005-01-01T00:00:00;2008-09-17T00:00:00;Delisted
LEVL;Level One Bancorp;2018-04-20T00:00:00;2022-03-31T00:00:00;Delisted
LIVX;Livexlive Media;2017-12-14T00:00:00;2021-10-05T00:00:00;Delisted
LIZ;Liz Claiborne;2005-01-01T00:00:00;2012-05-14T00:00:00;Delisted
LLL;L-3 Communications Holdings;2007-04-30T00:00:00;2019-06-28T00:00:00;Delisted
LLNW;Limelight Networks;2007-06-08T00:00:00;2022-06-15T00:00:00;Delisted
LLTC;Linear Technology Corporation;2005-01-01T00:00:00;2017-03-10T00:00:00;Delisted
LMCA;Liberty Media Corporation;2013-02-01T00:00:00;2017-01-24T00:00:00;Delisted
LMCK;;2014-08-08T00:00:00;2017-01-24T00:00:00;Delisted
LM;Legg Mason;2005-01-03T00:00:00;2020-07-31T00:00:00;Delisted
LMNX;Luminex;2007-04-25T00:00:00;2021-07-13T00:00:00;Delisted
LO;Lorillard Inc;2008-06-10T00:00:00;2015-06-11T00:00:00;Delisted
LOGM;Logmein;2009-07-01T00:00:00;2020-08-28T00:00:00;Delisted
LORL;Loral Space;2007-05-07T00:00:00;2021-11-18T00:00:00;Delisted
LUK;Leucadia National C;2005-01-01T00:00:00;2018-05-23T00:00:00;Delisted
LVGO;Livongo Health;2019-07-25T00:00:00;2020-10-29T00:00:00;Delisted
LVLT;Level 3 Communications Co;2005-01-01T00:00:00;2017-10-31T00:00:00;Delisted
LVNTA;Liberty Ventures;2012-08-10T00:00:00;2018-03-09T00:00:00;Delisted
LXK;Lexmark International Com;2005-01-01T00:00:00;2016-11-28T00:00:00;Delisted
MAY;May Dept Stores;2007-06-20T00:00:00;2012-08-17T00:00:00;Delisted
MBT;Mobile Telesystems Public Joint Stock Company;2007-01-03T00:00:00;2022-05-09T00:00:00;Delisted
MCF;Contango Oil & Gas;2007-05-11T00:00:00;2021-12-07T00:00:00;Delisted
MCFE;Mcafee;2020-11-02T00:00:00;2022-02-28T00:00:00;Delisted
MDLA;Medallia;2019-07-19T00:00:00;2021-10-28T00:00:00;Delisted
MDP;Meredith Corporation;2005-01-03T00:00:00;2021-12-01T00:00:00;Delisted
MEDI;Medimmune;2005-01-03T00:00:00;2007-06-18T00:00:00;Delisted
MEET;;2007-05-04T00:00:00;2020-09-03T00:00:00;Delisted
MEL;Mellon Financial;2005-01-03T00:00:00;2007-06-29T00:00:00;Delisted
MER;Merrill Lynch & Co;2005-01-03T00:00:00;2008-12-31T00:00:00;Delisted
MERQ;Mercury Interactive;2005-01-03T00:00:00;2005-08-12T00:00:00;Delisted
MFCB;;2007-05-01T00:00:00;2019-06-03T00:00:00;Delisted
MFNC;Mackinac Financial;2007-05-16T00:00:00;2021-09-03T00:00:00;Delisted
MGHL;Morgan Holding;2007-05-16T00:00:00;2022-06-13T00:00:00;Delisted
MGLN;Magellan Health;2007-05-02T00:00:00;2022-01-03T00:00:00;Delisted
MGP;Mgm Growth Properties Llc;2016-04-20T00:00:00;2022-04-28T00:00:00;Delisted
MHS;Medcohealth Solutions Inc Commo;2005-01-01T00:00:00;2012-03-30T00:00:00;Delisted
MIK;The Michaels Companies C;2014-06-27T00:00:00;2021-04-14T00:00:00;Delisted
MIME;Mimecast Limited;2015-11-19T00:00:00;2022-05-18T00:00:00;Delisted
MINI;;2007-05-01T00:00:00;2020-06-30T00:00:00;Delisted
MJCO;;2015-06-29T00:00:00;2020-09-21T00:00:00;Delisted
MJN;Mead Johnson Nutrition Company;2009-02-11T00:00:00;2017-06-14T00:00:00;Delisted
MLHR;Herman Miller;2007-04-30T00:00:00;2021-10-29T00:00:00;Delisted
MMAC;Mma Capital Management Co;2008-02-06T00:00:00;2021-08-12T00:00:00;Delisted
MNK;Mallinckrodt Plc;2013-07-17T00:00:00;2020-10-09T00:00:00;Delisted
MNR;Monmouth Real Estate;2007-05-16T00:00:00;2022-02-25T00:00:00;Delisted
MNTA;Momenta Pharmaceuticals;2007-01-03T00:00:00;2020-09-30T00:00:00;Delisted
MOBL;;2014-06-12T00:00:00;2020-11-30T00:00:00;Delisted
MOLX;Molex Incorporated;2005-03-24T00:00:00;2013-12-06T00:00:00;Delisted
MON;Monsanto Company;2005-01-01T00:00:00;2021-03-31T00:00:00;Delisted
MR;;2014-06-20T00:00:00;2020-11-12T00:00:00;Delisted
MRLN;Marlin Business Services;2007-05-11T00:00:00;2022-01-19T00:00:00;Delisted
MSGN;The Madison Square Garden Company;2010-02-10T00:00:00;2021-07-08T00:00:00;Delisted
MSON;Misonix;2007-05-16T00:00:00;2021-10-28T00:00:00;Delisted
MSP;Datto Holding;2020-11-02T00:00:00;2022-06-23T00:00:00;Delisted
MTSC;Mts Systems;2007-04-30T00:00:00;2021-04-06T00:00:00;Delisted
